"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2022","7,146.30","7,158.00","7,196.50","7,146.30","978.19M","-0.16%"
"11/11/2022","7,158.00","6,964.00","7,170.60","6,964.00","1.16B","2.79%"
"11/10/2022","6,964.00","6,999.30","6,999.30","6,954.50","733.04M","-0.50%"
"11/09/2022","6,999.30","6,958.90","7,012.40","6,958.90","775.52M","0.58%"
"11/08/2022","6,958.90","6,933.70","6,968.00","6,933.70","712.99M","0.36%"
"11/07/2022","6,933.70","6,892.50","6,943.40","6,892.50","688.84M","0.60%"
"11/04/2022","6,892.50","6,857.90","6,895.00","6,829.60","665.49M","0.50%"
"11/03/2022","6,857.90","6,986.70","6,986.70","6,823.00","694.09M","-1.84%"
"11/02/2022","6,986.70","6,976.90","7,011.70","6,976.90","819.43M","0.14%"
"11/01/2022","6,976.90","6,863.50","6,976.90","6,858.20","716.52M","1.65%"
"10/31/2022","6,863.50","6,785.70","6,869.20","6,785.70","1.02B","1.15%"
"10/28/2022","6,785.70","6,845.10","6,845.10","6,776.00","784.05M","-0.87%"
"10/27/2022","6,845.10","6,810.90","6,873.80","6,810.90","779.77M","0.50%"
"10/26/2022","6,810.90","6,798.60","6,843.20","6,798.60","820.96M","0.18%"
"10/25/2022","6,798.60","6,779.40","6,831.30","6,779.40","754.18M","0.28%"
"10/24/2022","6,779.40","6,676.80","6,823.30","6,676.80","683.00M","1.54%"
"10/21/2022","6,676.80","6,730.70","6,730.70","6,667.60","741.69M","-0.80%"
"10/20/2022","6,730.70","6,800.10","6,800.10","6,702.10","900.99M","-1.02%"
"10/19/2022","6,800.10","6,779.20","6,822.20","6,777.50","745.62M","0.31%"
"10/18/2022","6,779.20","6,664.40","6,790.70","6,664.40","834.30M","1.72%"
"10/17/2022","6,664.40","6,758.90","6,758.90","6,645.20","712.25M","-1.40%"
"10/14/2022","6,758.80","6,642.60","6,772.60","6,642.60","663.86M","1.75%"
"10/13/2022","6,642.60","6,647.50","6,683.70","6,638.90","710.09M","-0.07%"
"10/12/2022","6,647.50","6,645.00","6,672.00","6,633.00","723.74M","0.04%"
"10/11/2022","6,645.00","6,667.80","6,712.50","6,645.00","747.48M","-0.34%"
"10/10/2022","6,667.80","6,762.80","6,762.80","6,646.80","604.23M","-1.40%"
"10/07/2022","6,762.80","6,817.50","6,817.50","6,762.70","688.95M","-0.80%"
"10/06/2022","6,817.50","6,815.60","6,828.30","6,787.40","810.28M","0.03%"
"10/05/2022","6,815.70","6,699.30","6,819.70","6,699.30","1.06B","1.74%"
"10/04/2022","6,699.30","6,456.90","6,699.30","6,456.90","1.01B","3.75%"
"10/03/2022","6,456.90","6,474.20","6,503.50","6,411.90","647.00M","-0.27%"
"09/30/2022","6,474.20","6,555.00","6,563.20","6,460.60","1.01B","-1.23%"
"09/29/2022","6,555.00","6,462.00","6,594.70","6,462.00","846.90M","1.44%"
"09/28/2022","6,462.00","6,496.20","6,516.50","6,433.10","973.10M","-0.53%"
"09/27/2022","6,496.20","6,469.40","6,509.50","6,469.40","1.01B","0.41%"
"09/26/2022","6,469.40","6,574.70","6,574.70","6,435.60","1.09B","-1.60%"
"09/23/2022","6,574.70","6,700.20","6,709.00","6,544.90","908.23M","-1.87%"
"09/21/2022","6,700.20","6,806.40","6,806.40","6,695.00","832.36M","-1.56%"
"09/20/2022","6,806.40","6,719.90","6,808.30","6,719.90","667.56M","1.29%"
"09/19/2022","6,719.90","6,739.10","6,753.90","6,714.70","767.54M","-0.28%"
"09/16/2022","6,739.10","6,842.90","6,842.90","6,736.30","1.74B","-1.52%"
"09/15/2022","6,842.90","6,828.60","6,878.10","6,828.60","942.02M","0.21%"
"09/14/2022","6,828.60","7,008.20","7,008.20","6,808.60","804.73M","-2.58%"
"09/13/2022","7,009.70","6,964.50","7,015.20","6,964.50","784.53M","0.65%"
"09/12/2022","6,964.50","6,894.20","6,974.90","6,894.20","582.06M","1.02%"
"09/09/2022","6,894.20","6,848.70","6,898.50","6,848.70","809.50M","0.66%"
"09/08/2022","6,848.70","6,729.30","6,848.70","6,729.30","799.12M","1.77%"
"09/07/2022","6,729.30","6,826.50","6,826.50","6,719.60","872.59M","-1.42%"
"09/06/2022","6,826.50","6,852.20","6,888.50","6,826.10","677.16M","-0.38%"
"09/05/2022","6,852.20","6,828.70","6,858.00","6,822.80","563.37M","0.34%"
"09/02/2022","6,828.70","6,845.60","6,854.90","6,820.50","632.29M","-0.25%"
"09/01/2022","6,845.60","6,986.80","6,986.80","6,836.50","825.35M","-2.02%"
"08/31/2022","6,986.80","6,998.30","6,998.30","6,937.50","956.95M","-0.16%"
"08/30/2022","6,998.30","6,965.50","7,020.00","6,965.50","723.98M","0.47%"
"08/29/2022","6,965.50","7,104.10","7,104.10","6,943.20","705.27M","-1.95%"
"08/26/2022","7,104.10","7,048.10","7,130.00","7,048.10","658.25M","0.79%"
"08/25/2022","7,048.10","6,998.10","7,057.70","6,992.00","772.19M","0.71%"
"08/24/2022","6,998.10","6,961.80","7,013.70","6,961.80","754.47M","0.52%"
"08/23/2022","6,961.80","7,046.90","7,049.50","6,961.80","731.43M","-1.21%"
"08/22/2022","7,046.90","7,114.50","7,114.50","7,031.70","658.22M","-0.95%"
"08/19/2022","7,114.50","7,112.80","7,137.50","7,107.90","692.19M","0.02%"
"08/18/2022","7,112.80","7,127.70","7,127.70","7,081.00","739.02M","-0.21%"
"08/17/2022","7,127.70","7,105.40","7,130.50","7,082.90","764.00M","0.31%"
"08/16/2022","7,105.40","7,064.30","7,131.60","7,064.30","663.10M","0.58%"
"08/15/2022","7,064.30","7,032.50","7,076.00","7,032.50","585.91M","0.45%"
"08/12/2022","7,032.50","7,071.00","7,071.00","7,012.10","647.02M","-0.54%"
"08/11/2022","7,071.00","6,992.70","7,077.10","6,992.70","772.61M","1.12%"
"08/10/2022","6,992.70","7,029.80","7,029.80","6,985.70","698.01M","-0.53%"
"08/09/2022","7,029.80","7,020.60","7,034.30","7,012.80","762.57M","0.13%"
"08/08/2022","7,020.60","7,015.60","7,025.90","6,985.80","687.57M","0.07%"
"08/05/2022","7,015.60","6,974.90","7,016.60","6,969.60","589.29M","0.58%"
"08/04/2022","6,974.90","6,975.90","7,021.10","6,974.90","704.91M","-0.01%"
"08/03/2022","6,975.90","6,998.10","6,998.10","6,918.20","672.46M","-0.32%"
"08/02/2022","6,998.10","6,993.00","7,003.80","6,944.90","625.57M","0.07%"
"08/01/2022","6,993.00","6,945.20","6,994.10","6,945.20","668.03M","0.69%"
"07/29/2022","6,945.20","6,889.70","6,973.60","6,889.70","919.21M","0.81%"
"07/28/2022","6,889.70","6,823.20","6,892.10","6,823.20","721.20M","0.97%"
"07/27/2022","6,823.20","6,807.30","6,833.40","6,778.90","626.05M","0.23%"
"07/26/2022","6,807.30","6,789.90","6,815.00","6,783.20","619.01M","0.26%"
"07/25/2022","6,789.90","6,791.50","6,803.00","6,775.70","594.06M","-0.02%"
"07/22/2022","6,791.50","6,794.30","6,816.10","6,758.50","822.11M","-0.04%"
"07/21/2022","6,794.30","6,759.20","6,794.30","6,743.90","834.47M","0.52%"
"07/20/2022","6,759.20","6,649.60","6,775.40","6,649.60","745.99M","1.65%"
"07/19/2022","6,649.60","6,687.10","6,696.10","6,639.60","659.23M","-0.56%"
"07/18/2022","6,687.10","6,605.60","6,687.10","6,605.60","528.42M","1.23%"
"07/15/2022","6,605.60","6,650.60","6,650.60","6,537.20","629.77M","-0.68%"
"07/14/2022","6,650.60","6,621.60","6,659.30","6,611.70","735.50M","0.44%"
"07/13/2022","6,621.60","6,606.30","6,621.60","6,584.10","673.88M","0.23%"
"07/12/2022","6,606.30","6,602.20","6,649.70","6,601.90","618.65M","0.06%"
"07/11/2022","6,602.20","6,678.00","6,678.00","6,602.20","551.96M","-1.14%"
"07/08/2022","6,678.00","6,648.00","6,715.00","6,648.00","586.43M","0.45%"
"07/07/2022","6,648.00","6,594.50","6,648.00","6,594.50","700.45M","0.81%"
"07/06/2022","6,594.50","6,629.30","6,651.60","6,587.90","752.35M","-0.52%"
"07/05/2022","6,629.30","6,612.60","6,657.00","6,596.80","532.85M","0.25%"
"07/04/2022","6,612.60","6,539.90","6,659.00","6,539.90","574.59M","1.11%"
"07/01/2022","6,539.90","6,568.10","6,623.90","6,539.90","638.96M","-0.43%"
"06/30/2022","6,568.10","6,700.20","6,700.20","6,568.10","880.81M","-1.97%"
"06/29/2022","6,700.20","6,763.60","6,763.60","6,666.40","789.05M","-0.94%"
"06/28/2022","6,763.60","6,706.00","6,763.60","6,706.00","754.45M","0.86%"
"06/27/2022","6,706.00","6,578.70","6,716.10","6,578.70","897.16M","1.94%"
"06/24/2022","6,578.70","6,528.40","6,585.10","6,501.60","829.30M","0.77%"
"06/23/2022","6,528.40","6,508.50","6,551.80","6,495.00","906.15M","0.31%"
"06/22/2022","6,508.50","6,523.80","6,557.80","6,493.20","914.87M","-0.23%"
"06/21/2022","6,523.80","6,433.40","6,537.70","6,433.40","884.89M","1.41%"
"06/20/2022","6,433.40","6,474.80","6,493.40","6,407.00","857.63M","-0.64%"
"06/17/2022","6,474.80","6,591.10","6,591.10","6,410.40","1.73B","-1.76%"
"06/16/2022","6,591.10","6,601.00","6,671.60","6,583.90","948.24M","-0.15%"
"06/15/2022","6,601.00","6,686.00","6,686.00","6,589.70","942.01M","-1.27%"
"06/14/2022","6,686.00","6,932.00","6,932.00","6,566.10","1.28B","-3.55%"
"06/10/2022","6,932.00","7,019.70","7,019.70","6,926.90","747.78M","-1.25%"
"06/09/2022","7,019.70","7,121.10","7,121.10","7,019.70","677.26M","-1.42%"
"06/08/2022","7,121.10","7,095.70","7,162.10","7,095.70","764.08M","0.36%"
"06/07/2022","7,095.70","7,206.30","7,209.00","7,082.20","691.35M","-1.53%"
"06/06/2022","7,206.30","7,238.80","7,238.80","7,195.20","503.01M","-0.45%"
"06/03/2022","7,238.80","7,175.90","7,254.60","7,175.90","639.35M","0.88%"
"06/02/2022","7,175.90","7,234.00","7,234.00","7,150.50","740.28M","-0.80%"
"06/01/2022","7,234.00","7,211.20","7,238.20","7,204.40","905.28M","0.32%"
"05/31/2022","7,211.20","7,286.60","7,288.40","7,211.20","1.24B","-1.03%"
"05/30/2022","7,286.60","7,182.70","7,286.60","7,182.70","636.97M","1.45%"
"05/27/2022","7,182.70","7,105.90","7,196.70","7,105.90","562.13M","1.08%"
"05/26/2022","7,105.90","7,155.20","7,181.40","7,105.90","598.82M","-0.69%"
"05/25/2022","7,155.20","7,218.60","7,218.60","7,134.60","654.39M","0.37%"
"05/24/2022","7,128.80","7,148.90","7,165.80","7,114.00","925.34M","-0.28%"
"05/23/2022","7,148.90","7,145.60","7,196.00","7,135.80","559.69M","0.05%"
"05/20/2022","7,145.60","7,064.50","7,154.60","7,064.50","698.13M","1.15%"
"05/19/2022","7,064.50","7,182.70","7,182.70","7,037.60","771.90M","-1.65%"
"05/18/2022","7,182.70","7,112.50","7,199.00","7,112.50","658.07M","0.99%"
"05/17/2022","7,112.50","7,093.00","7,129.50","7,093.00","630.91M","0.27%"
"05/16/2022","7,093.00","7,075.10","7,149.50","7,075.10","582.38M","0.25%"
"05/13/2022","7,075.10","6,941.00","7,075.10","6,941.00","725.15M","1.93%"
"05/12/2022","6,941.00","7,064.70","7,064.70","6,930.20","801.68M","-1.75%"
"05/11/2022","7,064.70","7,051.20","7,064.70","6,991.80","702.38M","0.19%"
"05/10/2022","7,051.20","7,120.70","7,120.70","6,939.50","939.44M","-0.98%"
"05/09/2022","7,120.70","7,205.60","7,205.60","7,092.30","692.26M","-1.18%"
"05/06/2022","7,205.60","7,364.70","7,364.70","7,161.40","861.01M","-2.16%"
"05/05/2022","7,364.70","7,304.70","7,369.10","7,304.70","808.19M","0.82%"
"05/04/2022","7,304.70","7,316.20","7,366.80","7,299.90","726.55M","-0.16%"
"05/03/2022","7,316.20","7,347.00","7,355.20","7,299.30","580.71M","-0.42%"
"05/02/2022","7,347.00","7,435.00","7,435.00","7,301.60","565.05M","-1.18%"
"04/29/2022","7,435.00","7,356.90","7,435.00","7,356.90","748.50M","1.06%"
"04/28/2022","7,356.90","7,261.20","7,356.90","7,261.20","729.41M","1.32%"
"04/27/2022","7,261.20","7,318.00","7,318.00","7,233.30","827.39M","-0.78%"
"04/26/2022","7,318.00","7,473.30","7,473.30","7,290.80","847.12M","-2.08%"
"04/22/2022","7,473.30","7,592.80","7,592.80","7,455.00","749.70M","-1.57%"
"04/21/2022","7,592.80","7,569.20","7,604.70","7,560.60","602.21M","0.31%"
"04/20/2022","7,569.20","7,565.20","7,624.80","7,564.10","640.29M","0.05%"
"04/19/2022","7,565.20","7,523.50","7,584.90","7,523.50","585.87M","0.56%"
"04/14/2022","7,523.40","7,479.00","7,529.20","7,479.00","683.77M","0.59%"
"04/13/2022","7,479.00","7,454.00","7,489.00","7,454.00","646.95M","0.34%"
"04/12/2022","7,454.00","7,485.20","7,485.20","7,430.80","578.97M","-0.42%"
"04/11/2022","7,485.20","7,478.00","7,524.90","7,471.30","552.39M","0.10%"
"04/08/2022","7,478.00","7,442.80","7,492.30","7,442.80","610.11M","0.47%"
"04/07/2022","7,442.80","7,490.10","7,490.10","7,437.60","644.37M","-0.63%"
"04/06/2022","7,490.10","7,527.90","7,527.90","7,437.50","713.80M","-0.50%"
"04/05/2022","7,527.90","7,513.70","7,573.40","7,509.30","634.41M","0.19%"
"04/04/2022","7,513.70","7,493.80","7,536.80","7,493.80","572.31M","0.27%"
"04/01/2022","7,493.80","7,499.60","7,514.00","7,476.70","653.75M","-0.08%"
"03/31/2022","7,499.60","7,514.50","7,556.60","7,499.60","825.64M","-0.20%"
"03/30/2022","7,514.50","7,464.30","7,533.10","7,464.30","713.39M","0.67%"
"03/29/2022","7,464.30","7,412.40","7,480.90","7,409.90","651.30M","0.70%"
"03/28/2022","7,412.40","7,406.20","7,446.70","7,406.20","566.97M","0.08%"
"03/25/2022","7,406.20","7,387.10","7,431.30","7,387.10","679.65M","0.26%"
"03/24/2022","7,387.10","7,377.90","7,399.40","7,356.20","648.88M","0.12%"
"03/23/2022","7,377.90","7,341.10","7,386.90","7,329.80","579.43M","0.50%"
"03/22/2022","7,341.10","7,278.50","7,377.30","7,278.50","661.00M","0.86%"
"03/21/2022","7,278.50","7,294.40","7,350.40","7,278.50","563.68M","-0.22%"
"03/18/2022","7,294.40","7,250.80","7,294.40","7,245.90","1.54B","0.60%"
"03/17/2022","7,250.80","7,175.20","7,296.80","7,175.20","840.84M","1.05%"
"03/16/2022","7,175.20","7,097.40","7,180.20","7,097.40","704.77M","1.10%"
"03/15/2022","7,097.40","7,149.40","7,149.40","7,080.70","788.99M","-0.73%"
"03/14/2022","7,149.40","7,063.60","7,149.40","7,063.60","610.15M","1.21%"
"03/11/2022","7,063.60","7,130.80","7,151.40","7,051.20","816.85M","-0.94%"
"03/10/2022","7,130.80","7,053.00","7,161.00","7,039.70","1.01B","1.10%"
"03/09/2022","7,053.00","6,980.30","7,072.00","6,968.90","1.04B","1.04%"
"03/08/2022","6,980.30","7,038.60","7,053.50","6,980.30","973.85M","-0.83%"
"03/07/2022","7,038.60","7,110.80","7,133.70","7,010.50","1.02B","-1.02%"
"03/04/2022","7,110.80","7,151.40","7,151.40","7,025.20","972.29M","-0.57%"
"03/03/2022","7,151.40","7,116.70","7,198.10","7,116.70","856.24M","0.49%"
"03/02/2022","7,116.70","7,096.50","7,121.50","7,041.90","941.03M","0.28%"
"03/01/2022","7,096.50","7,049.10","7,159.90","7,049.10","812.87M","0.67%"
"02/28/2022","7,049.10","6,997.80","7,049.60","6,979.40","1.01B","0.73%"
"02/25/2022","6,997.80","6,990.60","7,045.60","6,974.90","888.81M","0.10%"
"02/24/2022","6,990.60","7,205.70","7,205.70","6,959.30","1.11B","-2.99%"
"02/23/2022","7,205.70","7,161.30","7,205.70","7,145.40","788.38M","0.62%"
"02/22/2022","7,161.30","7,233.60","7,233.60","7,108.80","863.79M","-1.00%"
"02/21/2022","7,233.60","7,220.40","7,248.80","7,156.30","712.02M","0.16%"
"02/18/2022","7,221.70","7,296.20","7,296.20","7,201.90","764.00M","-1.02%"
"02/17/2022","7,296.20","7,284.90","7,356.80","7,282.30","846.62M","0.16%"
"02/16/2022","7,284.90","7,206.90","7,284.90","7,201.00","796.13M","1.08%"
"02/15/2022","7,206.90","7,243.90","7,251.40","7,198.00","730.13M","-0.51%"
"02/14/2022","7,243.90","7,217.30","7,263.60","7,181.70","749.35M","0.37%"
"02/11/2022","7,217.30","7,288.50","7,294.40","7,191.80","629.39M","-0.98%"
"02/10/2022","7,288.50","7,268.30","7,336.60","7,260.80","886.64M","0.28%"
"02/09/2022","7,268.30","7,186.70","7,268.30","7,183.00","978.75M","1.14%"
"02/08/2022","7,186.70","7,110.80","7,203.00","7,110.80","771.03M","1.07%"
"02/07/2022","7,110.80","7,120.20","7,128.30","7,046.50","617.94M","-0.13%"
"02/04/2022","7,120.20","7,078.00","7,120.20","7,045.90","833.72M","0.60%"
"02/03/2022","7,078.00","7,087.70","7,095.10","7,045.80","628.83M","-0.14%"
"02/02/2022","7,087.70","7,006.00","7,107.20","7,006.00","643.55M","1.17%"
"02/01/2022","7,006.00","6,971.60","7,043.60","6,945.70","685.79M","0.49%"
"01/31/2022","6,971.60","6,988.10","7,004.40","6,932.70","759.09M","-0.24%"
"01/28/2022","6,988.10","6,838.30","7,000.00","6,837.90","2.09B","2.19%"
"01/27/2022","6,838.30","6,961.60","7,042.80","6,758.20","1.18B","-1.77%"
"01/25/2022","6,961.60","7,139.50","7,139.50","6,920.70","1.10B","-2.49%"
"01/24/2022","7,139.50","7,173.70","7,173.70","7,086.80","760.46M","-0.51%"
"01/21/2022","7,175.80","7,342.40","7,342.40","7,153.30","910.99M","-2.27%"
"01/20/2022","7,342.40","7,332.50","7,354.60","7,298.50","684.95M","0.14%"
"01/19/2022","7,332.50","7,408.80","7,408.80","7,325.70","697.49M","-1.03%"
"01/18/2022","7,408.80","7,417.30","7,445.10","7,398.20","549.27M","-0.11%"
"01/17/2022","7,417.30","7,393.90","7,429.30","7,385.80","472.82M","0.32%"
"01/14/2022","7,393.90","7,474.40","7,474.40","7,386.80","619.98M","-1.08%"
"01/13/2022","7,474.40","7,438.90","7,487.30","7,438.90","605.24M","0.48%"
"01/12/2022","7,438.90","7,390.10","7,467.50","7,390.10","569.40M","0.66%"
"01/11/2022","7,390.10","7,447.10","7,447.10","7,376.80","549.65M","-0.77%"
"01/10/2022","7,447.10","7,453.30","7,460.20","7,409.90","410.07M","-0.08%"
"01/07/2022","7,453.30","7,358.30","7,484.60","7,358.30","469.08M","1.29%"
"01/06/2022","7,358.30","7,565.80","7,565.80","7,340.40","623.92M","-2.74%"
"01/05/2022","7,565.80","7,589.80","7,620.20","7,563.40","472.27M","-0.32%"
"01/04/2022","7,589.80","7,444.60","7,594.70","7,444.60","503.96M","1.95%"
"12/31/2021","7,444.60","7,513.40","7,515.30","7,444.60","272.41M","-0.92%"
"12/30/2021","7,513.40","7,509.80","7,520.60","7,499.50","365.35M","0.05%"
"12/29/2021","7,509.80","7,420.30","7,518.40","7,420.30","428.61M","1.21%"
"12/24/2021","7,420.30","7,387.60","7,435.90","7,387.60","230.00M","0.44%"
"12/23/2021","7,387.60","7,364.80","7,404.20","7,363.60","390.03M","0.31%"
"12/22/2021","7,364.80","7,355.00","7,374.50","7,333.00","539.85M","0.13%"
"12/21/2021","7,355.00","7,292.20","7,358.30","7,287.30","571.41M","0.86%"
"12/20/2021","7,292.20","7,304.00","7,304.00","7,257.80","543.60M","-0.16%"
"12/17/2021","7,304.00","7,295.70","7,350.30","7,295.70","1.22B","0.11%"
"12/16/2021","7,295.70","7,327.10","7,334.50","7,277.10","787.43M","-0.43%"
"12/15/2021","7,327.10","7,378.40","7,378.40","7,325.70","514.72M","-0.70%"
"12/14/2021","7,378.40","7,379.30","7,393.50","7,341.30","581.39M","-0.01%"
"12/13/2021","7,379.30","7,353.50","7,417.70","7,353.50","452.15M","0.35%"
"12/10/2021","7,353.50","7,384.50","7,384.50","7,336.70","599.53M","-0.42%"
"12/09/2021","7,384.50","7,405.40","7,418.30","7,377.70","542.21M","-0.28%"
"12/08/2021","7,405.40","7,313.90","7,443.40","7,313.90","675.57M","1.25%"
"12/07/2021","7,313.90","7,245.10","7,326.10","7,245.10","601.67M","0.95%"
"12/06/2021","7,245.10","7,241.20","7,257.90","7,207.80","650.43M","0.05%"
"12/03/2021","7,241.20","7,225.20","7,288.20","7,211.50","631.36M","0.22%"
"12/02/2021","7,225.20","7,235.90","7,239.70","7,168.90","652.44M","-0.15%"
"12/01/2021","7,235.90","7,256.00","7,262.30","7,183.40","654.05M","-0.28%"
"11/30/2021","7,256.00","7,239.80","7,332.60","7,239.80","1.12B","0.22%"
"11/29/2021","7,239.80","7,279.30","7,279.30","7,180.30","817.95M","-0.54%"
"11/26/2021","7,279.30","7,407.30","7,407.30","7,260.30","577.17M","-1.73%"
"11/25/2021","7,407.30","7,399.40","7,412.70","7,373.70","597.77M","0.11%"
"11/24/2021","7,399.40","7,410.60","7,425.00","7,381.80","595.33M","-0.15%"
"11/23/2021","7,410.60","7,353.10","7,416.60","7,353.10","606.30M","0.78%"
"11/22/2021","7,353.10","7,396.50","7,396.50","7,337.00","486.26M","-0.59%"
"11/19/2021","7,396.50","7,379.20","7,404.90","7,376.00","525.25M","0.23%"
"11/18/2021","7,379.20","7,369.90","7,398.20","7,343.80","634.51M","0.13%"
"11/17/2021","7,369.90","7,420.40","7,431.10","7,342.90","626.09M","-0.68%"
"11/16/2021","7,420.40","7,470.10","7,470.10","7,403.50","626.13M","-0.67%"
"11/15/2021","7,470.10","7,443.00","7,479.10","7,437.90","499.12M","0.36%"
"11/12/2021","7,443.00","7,381.90","7,465.80","7,381.90","572.67M","0.83%"
"11/11/2021","7,381.90","7,423.90","7,423.90","7,329.50","601.08M","-0.57%"
"11/10/2021","7,423.90","7,434.20","7,460.50","7,411.90","549.06M","-0.14%"
"11/09/2021","7,434.20","7,452.20","7,468.60","7,434.20","609.74M","-0.24%"
"11/08/2021","7,452.20","7,456.90","7,474.30","7,433.40","581.05M","-0.06%"
"11/05/2021","7,456.90","7,428.00","7,477.20","7,424.40","568.02M","0.39%"
"11/04/2021","7,428.00","7,392.70","7,428.00","7,392.70","658.11M","0.48%"
"11/03/2021","7,392.70","7,324.30","7,431.60","7,324.30","587.77M","0.93%"
"11/02/2021","7,324.30","7,370.80","7,395.90","7,311.60","491.50M","-0.63%"
"11/01/2021","7,370.80","7,323.70","7,388.30","7,323.70","612.05M","0.64%"
"10/29/2021","7,323.70","7,430.40","7,447.00","7,318.80","695.89M","-1.44%"
"10/28/2021","7,430.40","7,448.70","7,448.70","7,404.60","578.21M","-0.25%"
"10/27/2021","7,448.70","7,443.40","7,473.90","7,419.70","596.69M","0.07%"
"10/26/2021","7,443.40","7,441.00","7,471.30","7,439.20","517.77M","0.03%"
"10/25/2021","7,441.00","7,415.50","7,471.70","7,415.50","464.11M","0.34%"
"10/22/2021","7,415.50","7,415.40","7,431.40","7,391.30","638.59M","0.00%"
"10/21/2021","7,415.40","7,413.70","7,446.70","7,403.70","751.88M","0.02%"
"10/20/2021","7,413.70","7,374.90","7,449.50","7,374.90","746.76M","0.53%"
"10/19/2021","7,374.90","7,381.10","7,406.90","7,373.80","581.73M","-0.08%"
"10/18/2021","7,381.10","7,362.00","7,393.80","7,354.10","562.54M","0.26%"
"10/15/2021","7,362.00","7,311.70","7,373.20","7,311.70","565.80M","0.69%"
"10/14/2021","7,311.70","7,272.50","7,358.60","7,272.50","648.07M","0.54%"
"10/13/2021","7,272.50","7,280.70","7,294.00","7,256.30","589.78M","-0.11%"
"10/12/2021","7,280.70","7,299.80","7,330.40","7,260.40","669.14M","-0.26%"
"10/11/2021","7,299.80","7,320.10","7,320.10","7,250.00","613.01M","-0.28%"
"10/08/2021","7,320.10","7,256.70","7,322.00","7,256.70","630.30M","0.87%"
"10/07/2021","7,256.70","7,206.50","7,265.20","7,206.50","718.86M","0.70%"
"10/06/2021","7,206.50","7,248.40","7,279.40","7,183.50","726.94M","-0.58%"
"10/05/2021","7,248.40","7,278.50","7,278.50","7,202.70","735.94M","-0.41%"
"10/04/2021","7,278.50","7,185.50","7,305.90","7,185.50","464.15M","1.29%"
"10/01/2021","7,185.50","7,332.20","7,332.20","7,157.90","785.10M","-2.00%"
"09/30/2021","7,332.20","7,196.70","7,332.20","7,196.70","801.81M","1.88%"
"09/29/2021","7,196.70","7,275.60","7,275.60","7,145.70","850.92M","-1.08%"
"09/28/2021","7,275.60","7,384.20","7,384.20","7,275.60","753.73M","-1.47%"
"09/27/2021","7,384.20","7,342.60","7,416.40","7,342.60","630.60M","0.57%"
"09/24/2021","7,342.60","7,370.20","7,377.00","7,334.20","666.26M","-0.37%"
"09/23/2021","7,370.20","7,296.90","7,387.00","7,296.90","696.69M","1.00%"
"09/22/2021","7,296.90","7,273.80","7,338.60","7,241.80","663.95M","0.32%"
"09/21/2021","7,273.80","7,248.20","7,285.90","7,191.70","740.27M","0.35%"
"09/20/2021","7,248.20","7,390.40","7,390.40","7,233.60","721.06M","-2.10%"
"09/17/2021","7,403.70","7,460.20","7,460.20","7,376.10","1.61B","-0.76%"
"09/16/2021","7,460.20","7,417.00","7,487.60","7,417.00","908.93M","0.58%"
"09/15/2021","7,417.00","7,437.30","7,437.30","7,378.90","783.02M","-0.27%"
"09/14/2021","7,437.30","7,425.20","7,446.00","7,388.90","810.67M","0.16%"
"09/13/2021","7,425.20","7,406.60","7,436.80","7,389.40","591.65M","0.25%"
"09/10/2021","7,406.60","7,369.50","7,430.00","7,369.50","599.12M","0.50%"
"09/09/2021","7,369.50","7,512.00","7,512.00","7,344.30","740.25M","-1.90%"
"09/08/2021","7,512.00","7,530.30","7,530.30","7,476.30","688.88M","-0.24%"
"09/07/2021","7,530.30","7,528.50","7,536.90","7,487.80","591.48M","0.02%"
"09/06/2021","7,528.50","7,522.90","7,528.50","7,440.10","807.64M","0.07%"
"09/03/2021","7,522.90","7,485.70","7,539.00","7,485.70","586.72M","0.50%"
"09/02/2021","7,485.70","7,527.10","7,527.10","7,437.20","631.41M","-0.55%"
"09/01/2021","7,527.10","7,534.90","7,534.90","7,462.20","618.48M","-0.10%"
"08/31/2021","7,534.90","7,504.50","7,555.90","7,504.50","806.31M","0.41%"
"08/30/2021","7,504.50","7,488.30","7,528.30","7,476.00","648.07M","0.22%"
"08/27/2021","7,488.30","7,491.20","7,494.50","7,465.00","756.50M","-0.04%"
"08/26/2021","7,491.20","7,531.90","7,531.90","7,477.80","771.81M","-0.54%"
"08/25/2021","7,531.90","7,503.00","7,542.40","7,503.00","710.52M","0.39%"
"08/24/2021","7,503.00","7,489.90","7,524.40","7,489.90","685.47M","0.17%"
"08/23/2021","7,489.90","7,460.90","7,496.30","7,460.90","622.95M","0.39%"
"08/20/2021","7,460.90","7,464.60","7,512.00","7,453.60","712.73M","-0.05%"
"08/19/2021","7,464.60","7,502.10","7,502.10","7,429.20","747.63M","-0.50%"
"08/18/2021","7,502.10","7,511.00","7,532.90","7,470.50","653.54M","-0.12%"
"08/17/2021","7,511.00","7,582.50","7,582.50","7,494.40","559.15M","-0.94%"
"08/16/2021","7,582.50","7,628.90","7,629.00","7,582.50","647.00M","-0.61%"
"08/13/2021","7,628.90","7,588.20","7,632.80","7,585.90","605.05M","0.54%"
"08/12/2021","7,588.20","7,584.30","7,608.60","7,571.50","627.84M","0.05%"
"08/11/2021","7,584.30","7,562.60","7,615.10","7,562.60","643.15M","0.29%"
"08/10/2021","7,562.60","7,538.40","7,576.30","7,537.10","525.15M","0.32%"
