"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2022","1,994.52","1,996.11","2,010.22","1,987.92","43.65M","0.69%"
"10/05/2022","1,980.83","2,011.26","2,015.32","1,969.36","70.51M","0.47%"
"10/04/2022","1,971.54","1,960.37","1,977.33","1,955.44","55.25M","2.31%"
"09/30/2022","1,926.97","1,928.74","1,947.05","1,905.81","63.77M","-0.40%"
"09/29/2022","1,934.65","1,961.20","1,968.15","1,934.40","47.84M","-0.16%"
"09/28/2022","1,937.74","1,966.46","1,978.73","1,922.66","60.40M","-2.31%"
"09/27/2022","1,983.55","1,987.71","1,991.33","1,961.56","53.22M","-0.08%"
"09/26/2022","1,985.16","2,004.42","2,005.91","1,980.74","56.89M","-2.36%"
"09/23/2022","2,033.17","2,054.74","2,059.03","2,026.69","40.50M","-1.09%"
"09/22/2022","2,055.56","2,051.07","2,059.46","2,041.96","39.99M","-1.19%"
"09/21/2022","2,080.38","2,085.71","2,089.60","2,074.00","35.73M","-1.05%"
"09/20/2022","2,102.53","2,114.27","2,121.86","2,097.90","39.78M","0.10%"
"09/19/2022","2,100.53","2,118.30","2,119.93","2,093.78","33.77M","-0.55%"
"09/16/2022","2,112.14","2,109.26","2,116.46","2,100.86","48.45M","-0.55%"
"09/15/2022","2,123.79","2,144.55","2,149.22","2,123.79","35.23M","-0.88%"
"09/14/2022","2,142.74","2,121.44","2,151.35","2,116.19","40.02M","-1.79%"
"09/13/2022","2,181.82","2,142.90","2,187.27","2,142.90","52.35M","3.34%"
"09/08/2022","2,111.37","2,117.40","2,120.03","2,105.10","49.08M","0.36%"
"09/07/2022","2,103.88","2,117.16","2,119.40","2,092.66","44.38M","-1.37%"
"09/06/2022","2,133.13","2,136.83","2,146.71","2,123.74","25.03M","0.08%"
"09/05/2022","2,131.43","2,135.17","2,149.84","2,121.02","32.77M","-0.12%"
"09/02/2022","2,133.90","2,159.64","2,161.74","2,128.81","43.83M","-0.73%"
"09/01/2022","2,149.68","2,171.39","2,171.39","2,148.91","48.45M","-2.39%"
"08/31/2022","2,202.27","2,157.30","2,204.75","2,153.45","53.00M","1.27%"
"08/30/2022","2,174.56","2,161.20","2,178.95","2,155.86","29.78M","1.16%"
"08/29/2022","2,149.55","2,159.91","2,159.91","2,142.30","35.96M","-2.41%"
"08/26/2022","2,202.72","2,215.36","2,223.84","2,199.03","30.97M","-0.03%"
"08/25/2022","2,203.38","2,189.47","2,203.38","2,182.04","28.18M","1.17%"
"08/24/2022","2,177.95","2,183.89","2,189.39","2,168.60","35.61M","0.20%"
"08/23/2022","2,173.68","2,191.51","2,196.18","2,170.34","35.74M","-1.43%"
"08/22/2022","2,205.22","2,208.10","2,216.30","2,198.61","35.55M","-1.24%"
"08/19/2022","2,232.88","2,248.84","2,249.54","2,227.45","62.43M","-0.64%"
"08/18/2022","2,247.25","2,240.48","2,255.58","2,229.77","43.14M","-0.53%"
"08/17/2022","2,259.30","2,274.05","2,280.70","2,254.41","35.51M","-0.60%"
"08/16/2022","2,272.91","2,278.88","2,285.69","2,266.34","43.52M","0.40%"
"08/12/2022","2,263.89","2,254.46","2,267.42","2,252.72","39.64M","0.11%"
"08/11/2022","2,261.46","2,248.74","2,261.46","2,245.49","56.14M","1.83%"
"08/10/2022","2,220.74","2,237.76","2,237.76","2,217.05","46.04M","-1.45%"
"08/09/2022","2,253.34","2,245.22","2,256.88","2,232.31","47.39M","0.41%"
"08/08/2022","2,244.20","2,237.56","2,246.02","2,232.02","41.13M","-0.21%"
"08/05/2022","2,248.92","2,245.48","2,255.85","2,240.73","39.51M","0.58%"
"08/04/2022","2,236.05","2,236.50","2,242.73","2,226.98","43.97M","0.73%"
"08/03/2022","2,219.82","2,201.42","2,219.82","2,193.80","34.70M","0.81%"
"08/02/2022","2,201.92","2,209.89","2,211.22","2,192.80","35.55M","-0.44%"
"08/01/2022","2,211.67","2,207.12","2,220.07","2,197.13","35.90M","-0.17%"
"07/29/2022","2,215.37","2,227.87","2,238.14","2,206.48","49.10M","0.27%"
"07/28/2022","2,209.51","2,218.51","2,222.59","2,203.99","44.55M","0.60%"
"07/27/2022","2,196.25","2,198.98","2,199.45","2,179.46","34.80M","-0.03%"
"07/26/2022","2,196.94","2,181.51","2,199.08","2,178.27","26.31M","0.34%"
"07/25/2022","2,189.42","2,176.61","2,202.30","2,176.61","33.40M","0.27%"
"07/22/2022","2,183.42","2,198.99","2,210.07","2,181.02","37.88M","-0.90%"
"07/21/2022","2,203.14","2,176.91","2,206.49","2,176.91","40.89M","1.29%"
"07/20/2022","2,175.06","2,198.39","2,201.90","2,171.95","49.71M","0.71%"
"07/19/2022","2,159.62","2,156.68","2,160.93","2,145.15","37.18M","-0.37%"
"07/18/2022","2,167.71","2,144.24","2,169.42","2,140.18","52.01M","2.22%"
"07/15/2022","2,120.66","2,113.64","2,121.42","2,080.65","52.39M","1.05%"
"07/14/2022","2,098.59","2,093.32","2,117.06","2,088.72","45.12M","-0.37%"
"07/13/2022","2,106.48","2,103.60","2,120.49","2,098.33","39.90M","0.56%"
"07/12/2022","2,094.77","2,103.43","2,107.60","2,083.72","35.96M","-0.85%"
"07/11/2022","2,112.68","2,128.42","2,136.53","2,110.50","37.61M","-0.48%"
"07/08/2022","2,122.77","2,126.46","2,140.01","2,118.65","47.13M","0.67%"
"07/07/2022","2,108.71","2,079.01","2,121.00","2,079.01","59.18M","2.00%"
"07/06/2022","2,067.37","2,093.31","2,101.76","2,065.35","65.88M","-1.82%"
"07/05/2022","2,105.59","2,090.72","2,113.17","2,080.97","48.24M","1.79%"
"07/04/2022","2,068.56","2,064.15","2,076.57","2,045.21","47.98M","0.33%"
"07/01/2022","2,061.85","2,096.77","2,109.71","2,049.12","60.36M","-1.29%"
"06/30/2022","2,088.88","2,117.52","2,118.48","2,088.88","56.60M","-1.95%"
"06/29/2022","2,130.34","2,146.29","2,151.16","2,128.87","54.97M","-2.33%"
"06/28/2022","2,181.09","2,166.68","2,181.09","2,153.70","45.44M","0.83%"
"06/27/2022","2,163.14","2,153.45","2,184.91","2,136.36","54.13M","1.21%"
"06/24/2022","2,137.36","2,107.31","2,146.36","2,100.77","57.21M","2.12%"
"06/23/2022","2,093.02","2,108.22","2,126.31","2,084.88","70.94M","-0.58%"
"06/22/2022","2,105.28","2,166.45","2,166.46","2,105.28","59.60M","-2.50%"
"06/21/2022","2,159.27","2,158.02","2,176.07","2,144.21","50.78M","0.50%"
"06/20/2022","2,148.46","2,191.50","2,191.50","2,129.84","64.90M","-1.58%"
"06/17/2022","2,182.97","2,156.64","2,186.55","2,147.24","97.90M","-0.67%"
"06/16/2022","2,197.71","2,229.74","2,244.95","2,192.65","59.10M","0.02%"
"06/15/2022","2,197.37","2,231.88","2,235.63","2,184.20","64.01M","-1.72%"
"06/14/2022","2,235.81","2,219.12","2,243.27","2,203.75","63.73M","-0.50%"
"06/13/2022","2,246.95","2,285.21","2,285.69","2,246.95","63.27M","-3.50%"
"06/10/2022","2,328.45","2,333.41","2,338.47","2,320.21","52.64M","-1.52%"
"06/09/2022","2,364.48","2,356.58","2,366.76","2,345.12","70.37M","0.14%"
"06/08/2022","2,361.19","2,361.86","2,374.79","2,355.30","45.73M","0.26%"
"06/07/2022","2,355.17","2,386.79","2,390.36","2,351.31","49.44M","-1.98%"
"06/03/2022","2,402.73","2,415.25","2,418.84","2,399.18","29.98M","0.35%"
"06/02/2022","2,394.46","2,407.69","2,412.01","2,387.12","46.30M","-1.17%"
"05/31/2022","2,422.86","2,403.00","2,424.85","2,388.83","93.70M","0.56%"
"05/30/2022","2,409.34","2,400.63","2,411.70","2,388.90","38.30M","1.41%"
"05/27/2022","2,375.91","2,379.41","2,384.50","2,369.99","38.01M","1.09%"
"05/26/2022","2,350.26","2,363.86","2,386.73","2,339.57","47.31M","-0.58%"
"05/25/2022","2,364.03","2,370.85","2,377.79","2,352.52","43.77M","0.39%"
"05/24/2022","2,354.82","2,391.57","2,395.39","2,354.82","47.54M","-1.94%"
"05/23/2022","2,401.46","2,408.20","2,409.91","2,388.81","37.15M","0.23%"
"05/20/2022","2,395.87","2,363.65","2,398.85","2,362.47","44.29M","1.86%"
"05/19/2022","2,352.12","2,335.16","2,358.83","2,334.22","57.32M","-1.46%"
"05/18/2022","2,387.05","2,394.53","2,406.33","2,378.22","67.35M","0.36%"
"05/17/2022","2,378.38","2,361.78","2,381.48","2,360.40","40.79M","1.12%"
"05/16/2022","2,351.99","2,383.72","2,389.23","2,350.26","38.40M","-0.57%"
"05/13/2022","2,365.42","2,329.32","2,368.18","2,324.11","52.96M","2.28%"
"05/12/2022","2,312.77","2,329.16","2,346.95","2,311.40","58.69M","-1.70%"
"05/11/2022","2,352.80","2,342.05","2,360.06","2,334.72","42.68M","0.05%"
"05/10/2022","2,351.66","2,349.58","2,358.77","2,318.77","52.73M","-0.46%"
"05/09/2022","2,362.61","2,374.84","2,388.82","2,359.48","37.27M","-0.87%"
"05/06/2022","2,383.38","2,395.42","2,395.42","2,377.40","43.93M","-1.55%"
"05/04/2022","2,420.83","2,428.86","2,438.00","2,408.89","36.86M","0.13%"
"05/03/2022","2,417.73","2,423.17","2,439.22","2,415.08","39.61M","-0.15%"
"05/02/2022","2,421.39","2,404.94","2,425.28","2,403.14","37.98M","-0.42%"
"04/29/2022","2,431.60","2,395.78","2,433.61","2,392.34","66.41M","1.57%"
"04/28/2022","2,394.02","2,384.67","2,394.02","2,366.01","61.41M","1.16%"
"04/27/2022","2,366.59","2,369.87","2,370.34","2,352.71","56.74M","-1.37%"
"04/26/2022","2,399.45","2,403.09","2,411.12","2,397.87","48.09M","0.58%"
"04/25/2022","2,385.59","2,400.72","2,407.53","2,385.16","46.34M","-1.77%"
"04/22/2022","2,428.47","2,429.24","2,432.58","2,417.22","42.07M","-1.07%"
"04/21/2022","2,454.75","2,450.71","2,467.56","2,450.71","40.59M","0.33%"
"04/20/2022","2,446.77","2,443.16","2,451.65","2,428.11","47.45M","0.11%"
"04/19/2022","2,444.02","2,433.71","2,454.34","2,431.00","37.44M","1.11%"
"04/18/2022","2,417.10","2,405.80","2,424.79","2,401.49","29.94M","-0.04%"
"04/15/2022","2,417.95","2,424.01","2,428.66","2,412.56","37.98M","-1.15%"
"04/14/2022","2,446.06","2,462.05","2,462.49","2,438.70","48.72M","-0.65%"
"04/13/2022","2,462.12","2,424.67","2,465.53","2,421.61","42.87M","1.95%"
"04/12/2022","2,414.94","2,422.73","2,433.86","2,408.95","43.39M","-1.02%"
"04/11/2022","2,439.79","2,431.03","2,453.24","2,426.28","43.21M","-0.12%"
"04/08/2022","2,442.64","2,451.21","2,457.22","2,430.63","47.98M","-0.03%"
"04/07/2022","2,443.47","2,460.39","2,464.94","2,440.04","58.80M","-1.43%"
"04/06/2022","2,478.80","2,486.41","2,492.48","2,476.18","49.26M","-1.15%"
"04/05/2022","2,507.56","2,516.16","2,521.10","2,500.33","34.67M","-0.02%"
"04/04/2022","2,508.09","2,485.82","2,509.24","2,476.67","33.11M","0.46%"
"04/01/2022","2,496.53","2,503.29","2,503.29","2,485.98","45.51M","-0.77%"
"03/31/2022","2,515.99","2,507.10","2,527.44","2,505.55","42.67M","0.20%"
"03/30/2022","2,510.97","2,521.78","2,525.31","2,505.05","43.85K","0.30%"
"03/29/2022","2,503.43","2,500.99","2,513.08","2,491.89","42.92M","0.72%"
"03/28/2022","2,485.64","2,476.19","2,493.70","2,461.41","39.36M","-0.05%"
"03/25/2022","2,486.81","2,506.13","2,506.13","2,481.31","46.62M","-0.33%"
"03/24/2022","2,495.05","2,486.63","2,495.99","2,475.67","68.51M","-0.57%"
"03/23/2022","2,509.38","2,502.78","2,520.58","2,495.31","47.40M","0.99%"
"03/22/2022","2,484.70","2,462.74","2,487.95","2,462.74","45.62M","0.84%"
"03/21/2022","2,464.09","2,502.17","2,502.17","2,461.58","43.32M","-1.11%"
"03/18/2022","2,491.68","2,486.12","2,495.78","2,472.82","60.22M","0.13%"
"03/17/2022","2,488.46","2,491.81","2,506.72","2,488.25","64.70M","1.81%"
"03/16/2022","2,444.13","2,437.05","2,446.06","2,415.69","40.65M","1.43%"
"03/15/2022","2,409.75","2,415.29","2,428.19","2,405.95","47.89M","-0.86%"
"03/14/2022","2,430.60","2,428.97","2,441.00","2,418.23","48.23M","-0.10%"
"03/11/2022","2,433.07","2,445.55","2,449.82","2,418.99","51.84M","-1.16%"
"03/10/2022","2,461.74","2,433.87","2,464.44","2,433.87","74.21M","2.60%"
"03/08/2022","2,399.46","2,385.30","2,422.04","2,378.82","53.33M","-0.92%"
"03/07/2022","2,421.65","2,444.40","2,444.40","2,412.86","57.91M","-2.51%"
"03/04/2022","2,483.92","2,518.88","2,519.19","2,477.50","44.20M","-1.93%"
"03/03/2022","2,532.88","2,513.77","2,535.49","2,512.97","48.72M","1.89%"
"03/02/2022","2,485.91","2,496.60","2,501.06","2,479.90","51.30M","-0.44%"
"02/28/2022","2,496.85","2,462.62","2,496.85","2,454.69","61.89M","0.79%"
"02/25/2022","2,477.26","2,482.59","2,494.31","2,467.67","50.73M","0.81%"
"02/24/2022","2,457.31","2,493.69","2,496.60","2,449.67","61.57M","-2.71%"
"02/23/2022","2,525.77","2,544.91","2,546.49","2,513.76","36.92M","-0.04%"
"02/22/2022","2,526.67","2,523.41","2,532.50","2,505.74","44.32M","-1.33%"
"02/21/2022","2,560.72","2,525.43","2,564.70","2,509.92","37.82M","-0.17%"
"02/18/2022","2,565.09","2,550.68","2,570.91","2,541.55","40.23M","-0.55%"
"02/17/2022","2,579.34","2,568.58","2,601.42","2,552.94","60.30M","0.62%"
"02/16/2022","2,563.51","2,556.43","2,564.89","2,545.39","44.69M","1.82%"
"02/15/2022","2,517.64","2,542.13","2,544.33","2,506.02","44.58M","-0.58%"
"02/14/2022","2,532.30","2,538.10","2,550.29","2,513.71","55.96M","-1.43%"
"02/11/2022","2,569.14","2,558.37","2,586.19","2,553.33","81.27M","-0.67%"
"02/10/2022","2,586.36","2,585.64","2,592.94","2,567.00","67.89M","1.05%"
"02/09/2022","2,559.56","2,551.64","2,559.56","2,543.39","52.93M","1.32%"
"02/08/2022","2,526.32","2,543.77","2,552.07","2,509.46","52.57M","0.09%"
"02/07/2022","2,524.14","2,545.73","2,545.73","2,500.19","57.52M","-1.11%"
"02/04/2022","2,552.35","2,534.25","2,559.53","2,525.28","48.37M","1.20%"
"02/03/2022","2,521.99","2,545.24","2,558.34","2,521.99","63.40M","0.84%"
"01/28/2022","2,501.10","2,446.99","2,507.81","2,430.34","70.27M","2.63%"
"01/27/2022","2,436.98","2,521.85","2,536.68","2,436.15","83.84M","-3.37%"
"01/26/2022","2,521.85","2,545.43","2,554.01","2,518.50","50.38M","-0.55%"
"01/25/2022","2,535.85","2,586.38","2,589.68","2,516.31","64.39M","-2.26%"
"01/24/2022","2,594.56","2,612.64","2,618.53","2,581.33","49.95M","-1.12%"
"01/21/2022","2,624.00","2,626.87","2,634.12","2,604.60","58.97M","-1.11%"
"01/20/2022","2,653.36","2,633.88","2,654.04","2,624.98","50.79M","0.56%"
"01/19/2022","2,638.64","2,636.55","2,663.20","2,627.54","56.86M","-0.84%"
"01/18/2022","2,660.86","2,685.59","2,691.27","2,652.66","45.84M","-0.58%"
"01/17/2022","2,676.42","2,695.68","2,698.07","2,659.47","60.20M","-0.87%"
"01/14/2022","2,699.85","2,715.40","2,724.99","2,690.65","54.96M","-1.50%"
"01/13/2022","2,740.95","2,763.03","2,763.03","2,737.36","58.90M","-0.52%"
"01/12/2022","2,755.19","2,740.17","2,756.74","2,737.14","57.41M","1.47%"
"01/11/2022","2,715.25","2,705.38","2,719.41","2,694.19","64.87M","0.67%"
"01/10/2022","2,697.05","2,714.33","2,715.44","2,676.87","63.44M","-0.98%"
"01/07/2022","2,723.69","2,710.20","2,732.52","2,709.08","52.77M","1.13%"
"01/06/2022","2,693.30","2,693.71","2,721.18","2,687.15","63.11M","-1.01%"
"01/05/2022","2,720.83","2,756.54","2,759.25","2,699.70","86.69M","-1.41%"
"01/04/2022","2,759.84","2,768.24","2,773.63","2,749.82","52.34M","-0.15%"
"01/03/2022","2,764.07","2,777.21","2,795.08","2,756.32","41.06M","0.31%"
"12/30/2021","2,755.64","2,777.35","2,787.48","2,754.25","48.91M","-0.60%"
"12/29/2021","2,772.23","2,790.05","2,792.23","2,765.27","72.48M","-1.24%"
"12/28/2021","2,807.03","2,793.85","2,807.03","2,777.70","76.76M","0.72%"
"12/27/2021","2,787.00","2,801.97","2,803.93","2,785.73","42.84M","-0.52%"
"12/24/2021","2,801.46","2,795.58","2,815.19","2,795.58","42.32M","0.61%"
"12/23/2021","2,784.34","2,781.30","2,785.05","2,764.19","43.85M","0.61%"
"12/22/2021","2,767.58","2,772.72","2,780.86","2,759.68","44.77M","0.56%"
"12/21/2021","2,752.09","2,754.55","2,761.04","2,733.35","41.74M","0.70%"
"12/20/2021","2,733.09","2,770.45","2,771.10","2,731.32","40.55M","-2.00%"
"12/17/2021","2,788.98","2,760.92","2,790.38","2,760.30","59.55M","0.15%"
"12/16/2021","2,784.76","2,793.13","2,797.65","2,767.64","41.69M","0.58%"
"12/15/2021","2,768.66","2,754.17","2,768.66","2,746.39","34.65M","0.13%"
"12/14/2021","2,765.08","2,757.93","2,775.68","2,751.23","47.40M","-0.49%"
"12/13/2021","2,778.76","2,795.63","2,823.89","2,775.82","48.56M","-0.24%"
"12/10/2021","2,785.54","2,785.27","2,791.25","2,773.37","39.76M","-0.79%"
"12/09/2021","2,807.72","2,787.39","2,807.72","2,778.31","78.26M","0.92%"
"12/08/2021","2,782.05","2,797.98","2,815.32","2,775.61","60.91M","0.37%"
"12/07/2021","2,771.68","2,750.75","2,773.11","2,738.81","53.90M","0.70%"
"12/06/2021","2,752.45","2,736.30","2,762.52","2,719.34","49.78M","0.05%"
"12/03/2021","2,751.00","2,726.37","2,761.79","2,713.35","54.96M","0.47%"
"12/02/2021","2,738.20","2,674.28","2,738.20","2,674.28","65.38M","1.56%"
"12/01/2021","2,696.05","2,650.15","2,703.89","2,633.45","70.56M","2.66%"
"11/30/2021","2,626.14","2,703.39","2,712.39","2,610.19","116.32M","-2.03%"
"11/29/2021","2,680.63","2,676.47","2,704.10","2,665.22","70.68M","-0.75%"
"11/26/2021","2,700.81","2,736.77","2,752.70","2,693.90","52.63M","-1.67%"
"11/25/2021","2,746.77","2,772.12","2,772.12","2,744.25","41.91M","-0.80%"
"11/24/2021","2,768.85","2,785.53","2,796.75","2,752.70","46.52M","-0.22%"
"11/23/2021","2,775.00","2,800.25","2,800.25","2,769.13","56.70M","-0.82%"
"11/22/2021","2,798.08","2,752.26","2,804.64","2,750.59","69.41M","2.36%"
"11/19/2021","2,733.68","2,714.51","2,738.18","2,710.69","49.08M","0.90%"
"11/18/2021","2,709.34","2,718.55","2,726.96","2,701.11","43.28M","-0.49%"
"11/17/2021","2,722.59","2,758.48","2,760.73","2,717.01","48.33M","-1.06%"
"11/16/2021","2,751.65","2,749.97","2,768.94","2,741.21","45.26M","-0.02%"
"11/15/2021","2,752.20","2,743.84","2,762.02","2,736.81","47.05M","1.10%"
"11/12/2021","2,722.27","2,719.81","2,734.17","2,705.69","42.34M","0.98%"
"11/11/2021","2,695.75","2,675.85","2,696.25","2,668.49","52.13M","0.13%"
"11/10/2021","2,692.16","2,702.98","2,717.01","2,686.62","38.13M","-0.89%"
"11/09/2021","2,716.20","2,705.77","2,733.20","2,700.18","39.95M","0.29%"
"11/08/2021","2,708.29","2,717.61","2,717.61","2,680.40","47.23M","-0.36%"
"11/05/2021","2,718.08","2,748.15","2,748.54","2,700.79","49.50M","-0.30%"
"11/04/2021","2,726.29","2,733.76","2,748.83","2,720.13","50.26M","0.67%"
"11/03/2021","2,708.10","2,751.04","2,751.53","2,701.03","46.48M","-1.38%"
"11/02/2021","2,745.92","2,728.98","2,769.28","2,728.98","44.71M","1.25%"
"11/01/2021","2,712.14","2,710.71","2,721.89","2,701.43","38.66M","0.54%"
"10/29/2021","2,697.46","2,754.18","2,760.00","2,693.45","56.44M","-1.54%"
"10/28/2021","2,739.73","2,741.97","2,766.29","2,739.73","71.35M","-0.17%"
"10/27/2021","2,744.45","2,763.88","2,766.80","2,737.09","40.82M","-0.80%"
"10/26/2021","2,766.45","2,755.01","2,770.96","2,745.32","41.40M","1.18%"
"10/25/2021","2,734.32","2,722.47","2,742.79","2,704.68","41.77M","0.21%"
"10/22/2021","2,728.65","2,721.04","2,738.14","2,711.99","33.21M","0.20%"
"10/21/2021","2,723.16","2,727.27","2,739.98","2,717.13","44.79M","-0.22%"
"10/20/2021","2,729.11","2,751.81","2,756.61","2,729.05","47.47M","-0.25%"
"10/19/2021","2,735.86","2,722.75","2,737.56","2,716.97","36.85M","1.08%"
"10/18/2021","2,706.56","2,716.07","2,722.36","2,691.03","39.88M","-0.31%"
"10/15/2021","2,714.93","2,714.26","2,724.26","2,702.61","53.89M","0.89%"
"10/14/2021","2,691.05","2,673.82","2,691.36","2,667.90","56.24M","1.52%"
"10/13/2021","2,650.66","2,623.28","2,662.11","2,620.33","59.08M","0.83%"
"10/12/2021","2,628.76","2,671.42","2,671.63","2,616.89","76.82M","-1.92%"
"10/08/2021","2,680.16","2,699.69","2,700.06","2,675.19","55.22M","-0.06%"
"10/07/2021","2,681.70","2,666.89","2,687.87","2,659.26","55.87M","1.57%"
"10/06/2021","2,640.20","2,692.29","2,705.64","2,640.20","66.98M","-1.19%"
"10/05/2021","2,671.97","2,706.94","2,706.94","2,655.55","74.06M","-2.07%"
"10/01/2021","2,728.53","2,762.01","2,764.99","2,724.03","50.03M","-1.57%"
"09/30/2021","2,771.92","2,751.25","2,782.95","2,742.48","58.64M","0.56%"
"09/29/2021","2,756.40","2,756.84","2,771.00","2,733.28","68.12M","-1.41%"
"09/28/2021","2,795.88","2,829.37","2,831.23","2,792.84","58.41M","-1.25%"
"09/27/2021","2,831.18","2,820.70","2,842.57","2,818.39","42.58M","0.24%"
"09/24/2021","2,824.39","2,836.02","2,841.23","2,819.50","51.61M","-0.03%"
"09/23/2021","2,825.27","2,814.16","2,827.21","2,805.06","67.59M","-0.05%"
"09/17/2021","2,826.56","2,810.05","2,828.55","2,798.64","56.77M","0.47%"
"09/16/2021","2,813.39","2,852.00","2,854.66","2,809.51","49.31M","-1.06%"
"09/15/2021","2,843.40","2,839.36","2,856.25","2,829.38","53.44M","0.05%"
"09/14/2021","2,842.00","2,832.57","2,859.15","2,831.30","78.13M","0.58%"
"09/13/2021","2,825.58","2,810.71","2,834.52","2,804.15","51.33M","0.14%"
"09/10/2021","2,821.60","2,818.32","2,830.22","2,805.34","57.87M","0.23%"
"09/09/2021","2,815.22","2,846.56","2,858.58","2,810.72","78.90M","-1.85%"
"09/08/2021","2,868.31","2,887.08","2,892.86","2,859.78","63.07M","-1.05%"
"09/07/2021","2,898.62","2,915.37","2,915.37","2,889.28","35.76M","-0.73%"
"09/06/2021","2,919.89","2,912.58","2,921.77","2,903.38","40.23M","0.14%"
"09/03/2021","2,915.72","2,899.25","2,916.44","2,891.51","48.13M","0.94%"
"09/02/2021","2,888.44","2,912.09","2,917.96","2,880.02","45.94M","-1.01%"
"09/01/2021","2,917.95","2,917.19","2,927.48","2,898.42","48.76M","-0.04%"
"08/31/2021","2,919.10","2,858.96","2,920.04","2,845.70","76.38M","2.16%"
"08/30/2021","2,857.41","2,880.21","2,883.94","2,847.37","40.34M","0.12%"
"08/27/2021","2,854.01","2,844.91","2,863.30","2,830.24","44.33M","-0.15%"
"08/26/2021","2,858.44","2,889.56","2,897.61","2,853.88","54.96M","-0.99%"
"08/25/2021","2,886.90","2,890.40","2,903.18","2,863.96","53.26M","0.23%"
"08/24/2021","2,880.41","2,861.22","2,883.87","2,857.04","59.75M","1.58%"
"08/23/2021","2,835.55","2,837.41","2,856.66","2,818.54","58.60M","0.82%"
"08/20/2021","2,812.44","2,850.91","2,861.25","2,801.60","69.66M","-0.97%"
"08/19/2021","2,840.11","2,872.69","2,888.40","2,839.43","70.62M","-1.68%"
"08/18/2021","2,888.71","2,875.86","2,903.65","2,860.55","68.51M","0.40%"
"08/17/2021","2,877.34","2,899.53","2,913.56","2,868.92","87.57M","-0.94%"
"08/13/2021","2,904.50","2,937.24","2,940.01","2,887.53","112.57M","-1.34%"
"08/12/2021","2,943.93","2,950.24","2,966.03","2,937.10","108.54M","-0.59%"
"08/11/2021","2,961.41","2,978.66","2,988.72","2,957.72","87.71M","-0.93%"
"08/10/2021","2,989.34","3,020.26","3,020.26","2,980.08","66.68M","-0.72%"
"08/09/2021","3,011.15","3,004.96","3,020.13","2,997.55","49.90M","-0.23%"
"08/06/2021","3,018.00","3,030.82","3,042.18","3,011.02","47.06M","-0.41%"
"08/05/2021","3,030.53","3,042.41","3,052.65","3,027.63","51.84M","-0.29%"
"08/04/2021","3,039.28","3,013.30","3,044.15","3,001.69","62.56M","1.27%"
"08/03/2021","3,001.19","2,977.86","3,001.19","2,977.18","60.87M","0.85%"
"08/02/2021","2,975.99","2,966.91","2,975.99","2,945.67","46.74M","0.88%"
"07/30/2021","2,949.94","2,981.70","2,982.09","2,949.94","53.80M","-1.39%"
"07/29/2021","2,991.60","2,999.28","3,002.92","2,982.25","45.85M","0.06%"
"07/28/2021","2,989.87","2,974.97","2,991.26","2,963.62","50.78M","0.23%"
"07/27/2021","2,982.89","2,997.05","3,003.40","2,980.70","43.58M","0.19%"
"07/26/2021","2,977.20","3,016.14","3,016.14","2,976.78","42.84M","-0.89%"
"07/23/2021","3,004.03","3,005.45","3,016.35","2,995.34","78.87M","0.04%"
"07/22/2021","3,002.80","2,981.67","3,007.98","2,981.67","55.31M","1.34%"
"07/21/2021","2,963.02","3,003.56","3,004.51","2,962.58","53.13M","-0.76%"
"07/20/2021","2,985.62","2,976.10","2,986.65","2,968.16","53.84M","-0.24%"
"07/19/2021","2,992.75","3,009.50","3,009.50","2,986.54","46.20M","-1.19%"
"07/16/2021","3,028.64","3,037.42","3,037.42","3,015.28","42.33M","-0.44%"
"07/15/2021","3,041.90","3,027.82","3,042.74","3,017.84","47.63M","0.61%"
"07/14/2021","3,023.31","3,029.50","3,029.50","3,012.19","42.51M","-0.26%"
"07/13/2021","3,031.08","3,012.89","3,034.32","3,012.89","42.84M","0.87%"
"07/12/2021","3,004.97","2,991.54","3,010.32","2,991.54","40.57M","0.82%"
"07/09/2021","2,980.63","3,008.05","3,008.05","2,956.08","79.46M","-1.14%"
"07/08/2021","3,014.86","3,041.33","3,052.25","3,014.49","66.48M","-0.81%"
"07/07/2021","3,039.36","3,053.13","3,053.20","3,031.46","57.05M","-0.49%"
"07/06/2021","3,054.33","3,040.12","3,061.84","3,040.12","43.82M","0.55%"
"07/05/2021","3,037.59","3,034.20","3,049.95","3,033.87","41.70M","0.24%"
"07/02/2021","3,030.31","3,034.65","3,045.40","3,026.33","48.10M","-0.18%"
"07/01/2021","3,035.75","3,057.05","3,058.53","3,032.60","58.17M","-0.66%"
"06/30/2021","3,056.06","3,043.29","3,067.35","3,043.29","54.13M","0.47%"
"06/29/2021","3,041.72","3,062.55","3,062.55","3,031.57","54.33M","-0.55%"
"06/28/2021","3,058.41","3,069.40","3,071.84","3,047.53","48.22M","-0.28%"
"06/25/2021","3,066.98","3,063.19","3,081.27","3,058.93","60.04M","0.24%"
"06/24/2021","3,059.59","3,053.39","3,068.40","3,048.54","80.77M","0.40%"
"06/23/2021","3,047.32","3,021.78","3,050.77","3,021.78","68.36M","0.91%"
"06/22/2021","3,019.84","3,006.73","3,027.02","3,006.73","54.72M","0.56%"
"06/21/2021","3,003.15","3,020.55","3,020.55","2,989.14","86.19M","-0.67%"
"06/18/2021","3,023.29","3,020.62","3,037.73","3,020.19","70.65M","0.10%"
